# London Strategic Edge - Economic Calendar Data
# Source: londonstrategicedge.com/datasets

event_date,country,event,currency,previous,estimate,actual,change,change_percentage,impact,unit
2023-07-14 12:00:00+00:00,US,Michigan Current Conditions (Jul),USD,69.0000,70.4000,77.5000,8.5000,12.3190,Low,
2023-07-14 12:00:00+00:00,US,Michigan Inflation Expectations (Jul),USD,3.3000,3.3000,3.4000,0.1000,3.0300,Low,%
2023-07-14 15:00:00+00:00,US,Baker Hughes Oil Rig Count (Jul/14),USD,540.0000,,537.0000,-3.0000,-0.5560,Low,
2023-07-17 10:30:00+00:00,US,NY Empire State Manufacturing Index (Jul),USD,6.6000,-4.3000,1.1000,-5.5000,-83.3330,Low,
2023-07-17 13:30:00+00:00,US,3-Month Bill Auction,USD,5.2500,,5.2500,0.0000,0.0000,Low,%
2023-07-17 13:30:00+00:00,US,6-Month Bill Auction,USD,5.2700,,5.2500,-0.0200,-0.3800,Low,%
2023-07-18 10:30:00+00:00,US,Retail Sales Ex Autos MoM (Jun),USD,0.3000,0.3000,0.2000,-0.1000,-33.3330,Medium,%
2023-07-18 10:30:00+00:00,US,Retail Sales Ex Gas/Autos MoM (Jun),USD,0.5000,0.2000,0.3000,-0.2000,-40.0000,Medium,%
2023-07-18 10:30:00+00:00,US,Retail Sales MoM (Jun),USD,0.5000,0.5000,0.2000,-0.3000,-60.0000,High,%
2023-07-18 10:30:00+00:00,US,Retail Sales YoY (Jun),USD,2.0000,1.6000,1.4900,-0.5100,-25.5000,Low,%
2023-07-18 10:55:00+00:00,US,Redbook YoY (Jul/15),USD,-0.4000,,-0.2000,0.2000,50.0000,Low,%
2023-07-18 11:15:00+00:00,US,Capacity Utilization (Jun),USD,79.4000,79.5000,78.9000,-0.5000,-0.6300,Low,%
2023-07-18 11:15:00+00:00,US,Industrial Production MoM (Jun),USD,-0.5000,0.2000,-0.5000,0.0000,0.0000,Medium,%
2023-07-18 11:15:00+00:00,US,Industrial Production YoY (Jun),USD,0.0000,1.1000,-0.4000,-0.4000,0.0000,Medium,%
2023-07-18 11:15:00+00:00,US,Manufacturing Production MoM (Jun),USD,-0.2000,-0.1000,-0.3000,-0.1000,-50.0000,Low,%
2023-07-18 11:15:00+00:00,US,Manufacturing Production YoY (Jun),USD,-0.4000,-1.3000,-0.3000,0.1000,25.0000,Low,%
2023-07-18 12:00:00+00:00,US,Business Inventories MoM (May),USD,0.1000,0.2000,0.2000,0.1000,100.0000,Medium,%
2023-07-18 12:00:00+00:00,US,Fed Barr Speech,USD,,,,0.0000,0.0000,Medium,
2023-07-18 12:00:00+00:00,US,Fed Gibson Speech,USD,,,,0.0000,0.0000,Low,
2023-07-18 12:00:00+00:00,US,NAHB Housing Market Index (Jul),USD,55.0000,56.0000,56.0000,1.0000,1.8180,Medium,
2023-07-18 12:00:00+00:00,US,Retail Inventories Ex Autos MoM (May),USD,-0.2000,0.0000,-0.1000,0.1000,50.0000,Low,%
2023-07-18 18:00:00+00:00,US,Foreign Bond Investment (May),USD,92.2000,47.0000,37.5000,-54.7000,-59.3280,Low,B
2023-07-18 18:00:00+00:00,US,Net Long-Term TIC Flows (May),USD,127.8000,110.2000,25.8000,-102.0000,-79.8120,Medium,B
2023-07-18 18:00:00+00:00,US,Overall Net Capital Flows (May),USD,35.3000,180.5000,-167.6000,-202.9000,-574.7880,Low,B
2023-07-18 18:30:00+00:00,US,API Crude Oil Stock Change (Jul/14),USD,3.0260,-2.2500,-0.7970,-3.8230,-126.3380,Low,M
2023-07-19 09:00:00+00:00,US,MBA 30-Year Mortgage Rate (Jul/14),USD,7.0700,,6.8700,-0.2000,-2.8290,Medium,%
2023-07-19 09:00:00+00:00,US,MBA Mortgage Applications (Jul/14),USD,0.9000,,1.1000,0.2000,22.2220,Medium,%
2023-07-19 09:00:00+00:00,US,MBA Mortgage Market Index (Jul/14),USD,208.4000,,210.7000,2.3000,1.1040,Low,
2023-07-19 09:00:00+00:00,US,MBA Mortgage Refinance Index (Jul/14),USD,416.0000,,446.4000,30.4000,7.3080,Low,
2023-07-19 09:00:00+00:00,US,MBA Purchase Index (Jul/14),USD,165.3000,,163.2000,-2.1000,-1.2700,Low,
2023-07-19 10:30:00+00:00,US,Building Permits (Jun),USD,1.4960,1.4900,1.4400,-0.0560,-3.7430,High,M
2023-07-19 10:30:00+00:00,US,Housing Starts (Jun),USD,1.5590,1.4800,1.4340,-0.1250,-8.0180,Low,M
2023-07-19 10:30:00+00:00,US,Housing Starts MoM (Jun),USD,15.7000,-10.2000,-8.0000,-23.7000,-150.9550,Medium,%
2023-07-19 12:30:00+00:00,US,EIA Crude Oil Imports Change (Jul/14),USD,0.5990,,-0.3760,-0.9750,-162.7710,Low,M
2023-07-19 12:30:00+00:00,US,EIA Crude Oil Stocks Change (Jul/14),USD,5.9460,-2.4400,-0.7080,-6.6540,-111.9070,Low,M
2023-07-19 12:30:00+00:00,US,EIA Cushing Crude Oil Stocks Change (Jul/14),USD,-1.6050,,-2.8910,-1.2860,-80.1250,Low,M
2023-07-19 12:30:00+00:00,US,EIA Distillate Fuel Production Change (Jul/14),USD,0.2360,,-0.0540,-0.2900,-122.8810,Low,M
2023-07-19 12:30:00+00:00,US,EIA Distillate Stocks Change (Jul/14),USD,4.8150,0.4600,0.0140,-4.8010,-99.7090,Low,M
2023-07-19 12:30:00+00:00,US,EIA Gasoline Production Change (Jul/14),USD,-0.1580,,-0.5840,-0.4260,-269.6200,Low,M
2023-07-19 12:30:00+00:00,US,EIA Gasoline Stocks Change (Jul/14),USD,-0.0030,-1.5770,-1.0660,-1.0630,-35433.3330,Low,M
2023-07-19 12:30:00+00:00,US,EIA Heating Oil Stocks Change (Jul/14),USD,0.4390,,0.2230,-0.2160,-49.2030,Low,M
2023-07-19 12:30:00+00:00,US,EIA Refinery Crude Runs Change (Jul/14),USD,0.6290,,-0.0740,-0.7030,-111.7650,Low,M
2023-07-19 13:30:00+00:00,US,17-Week Bill Auction,USD,5.2600,,5.2700,0.0100,0.1900,Low,%
2023-07-19 15:00:00+00:00,US,20-Year Bond Auction,USD,4.0100,,4.0360,0.0260,0.6480,Low,%
2023-07-20 10:30:00+00:00,US,Continuing Jobless Claims (Jul/08),USD,1721.0000,1729.0000,1754.0000,33.0000,1.9170,Medium,K
2023-07-20 10:30:00+00:00,US,Initial Jobless Claims (Jul/15),USD,237.0000,242.0000,228.0000,-9.0000,-3.7970,Medium,K
2023-07-20 10:30:00+00:00,US,Jobless Claims 4-Week Average (Jul/15),USD,246.7500,241.0000,237.5000,-9.2500,-3.7490,Low,K
2023-07-20 10:30:00+00:00,US,Philadelphia Fed Manufacturing Index (Jul),USD,-13.7000,-10.0000,-13.5000,0.2000,1.4600,Medium,
2023-07-20 10:30:00+00:00,US,Philly Fed Business Conditions (Jul),USD,12.7000,10.0000,29.1000,16.4000,129.1340,Low,
2023-07-20 10:30:00+00:00,US,Philly Fed CAPEX Index (Jul),USD,9.9000,6.2000,8.6000,-1.3000,-13.1310,Low,
2023-07-20 10:30:00+00:00,US,Philly Fed Employment (Jul),USD,-0.4000,-4.5000,-1.0000,-0.6000,-150.0000,Low,
2023-07-20 10:30:00+00:00,US,Philly Fed New Orders (Jul),USD,-11.0000,-10.0000,-15.9000,-4.9000,-44.5450,Low,
2023-07-20 10:30:00+00:00,US,Philly Fed Prices Paid (Jul),USD,10.5000,10.7000,9.5000,-1.0000,-9.5240,Low,
2023-07-20 12:00:00+00:00,US,Existing Home Sales (Jun),USD,4.3000,4.2000,4.1600,-0.1400,-3.2560,Low,M
2023-07-20 12:00:00+00:00,US,Existing Home Sales MoM,USD,0.2000,-1.2000,-3.3000,-3.5000,-1750.0000,Medium,%
2023-07-20 12:00:00+00:00,US,Leading Index MoM (Jun),USD,-0.6000,-0.6000,-0.7000,-0.1000,-16.6670,Medium,%
2023-07-20 12:30:00+00:00,US,EIA Natural Gas Stocks Change (Jul/14),USD,,,,,0.0000,Low,B
2023-07-20 13:30:00+00:00,US,4-Week Bill Auction,USD,5.2100,,5.2550,0.0450,0.8640,Low,%
2023-07-20 13:30:00+00:00,US,8-Week Bill Auction,USD,5.2300,,5.2550,0.0250,0.4780,Low,%
2023-07-20 14:00:00+00:00,US,15-Year Mortgage Rate (Jul/19),USD,6.3000,,6.0600,-0.2400,-3.8100,Low,%
2023-07-20 14:00:00+00:00,US,30-Year Mortgage Rate (Jul/19),USD,6.9600,,6.7800,-0.1800,-2.5860,Low,%
2023-07-20 15:00:00+00:00,US,10-Year TIPS Auction,USD,1.3950,,1.4950,0.1000,7.1680,Low,%
2023-07-21 15:00:00+00:00,US,Baker Hughes Oil Rig Count (Jul/21),USD,537.0000,,530.0000,-7.0000,-1.3040,Low,
2023-07-24 10:30:00+00:00,US,Chicago Fed National Activity Index (Jun),USD,-0.2800,0.0300,-0.3200,-0.0400,-14.2860,Medium,
2023-07-24 11:45:00+00:00,US,S&P Global Composite PMI Flash (Jul),USD,53.2000,52.6000,52.0000,-1.2000,-2.2560,Medium,
2023-07-24 11:45:00+00:00,US,S&P Global Composite PMI (Jul),USD,53.2000,,52.0000,-1.2000,-2.2560,Medium,
2023-07-24 11:45:00+00:00,US,S&P Global Manufacturing PMI Flash (Jul),USD,46.3000,46.0000,49.0000,2.7000,5.8320,Medium,
2023-07-24 11:45:00+00:00,US,S&P Global Manufacturing PMI (Jul),USD,46.3000,46.2000,49.0000,2.7000,5.8320,Medium,
2023-07-24 11:45:00+00:00,US,S&P Global Services PMI Flash (Jul),USD,54.4000,54.0000,52.4000,-2.0000,-3.6760,Medium,
2023-07-24 11:45:00+00:00,US,S&P Global Services PMI (Jul),USD,54.4000,54.0000,52.4000,-2.0000,-3.6760,Medium,
2023-07-24 13:30:00+00:00,US,3-Month Bill Auction,USD,5.2500,,5.2700,0.0200,0.3810,Low,%
2023-07-24 13:30:00+00:00,US,6-Month Bill Auction,USD,5.2500,,5.2700,0.0200,0.3810,Low,%
2023-07-24 15:00:00+00:00,US,2-Year Note Auction,USD,4.6700,,4.8230,0.1530,3.2760,Low,%
2023-07-25 10:55:00+00:00,US,Redbook YoY (Jul/22),USD,-0.2000,,-0.4000,-0.2000,-100.0000,Low,%
2023-07-25 11:00:00+00:00,US,House Price Index (May),USD,401.2000,404.6000,404.1000,2.9000,0.7230,Low,
2023-07-25 11:00:00+00:00,US,House Price Index MoM (May),USD,0.7000,0.2000,0.7000,0.0000,0.0000,Medium,%
2023-07-25 11:00:00+00:00,US,House Price Index YoY (May),USD,3.1000,2.6000,2.8000,-0.3000,-9.6770,Low,%
2023-07-25 11:00:00+00:00,US,S&P/Case-Shiller Home Price MoM (May),USD,1.7000,1.2000,1.5000,-0.2000,-11.7650,Low,%
2023-07-25 11:00:00+00:00,US,S&P/Case-Shiller Home Price YoY (May),USD,-1.7000,-2.2000,-1.7000,0.0000,0.0000,Low,%
2023-07-25 12:00:00+00:00,US,CB Consumer Confidence (Jul),USD,110.1000,111.8000,117.0000,6.9000,6.2670,High,
2023-07-25 12:00:00+00:00,US,Richmond Fed Manufacturing Index (Jul),USD,-8.0000,-2.0000,-9.0000,-1.0000,-12.5000,Low,
2023-07-25 12:00:00+00:00,US,Richmond Fed Manufacturing Shipments Index (Jul),USD,-5.0000,-1.0000,-6.0000,-1.0000,-20.0000,Low,
2023-07-25 12:00:00+00:00,US,Richmond Fed Services Index (Jul),USD,-8.0000,1.0000,-2.0000,6.0000,75.0000,Low,
2023-07-25 15:00:00+00:00,US,5-Year Note Auction,USD,4.0190,,4.1700,0.1510,3.7570,Low,%
2023-07-25 18:30:00+00:00,US,API Crude Oil Stock Change (Jul/21),USD,-0.7970,-1.9690,1.3190,2.1160,265.4960,Low,M
2023-07-26 09:00:00+00:00,US,MBA 30-Year Mortgage Rate (Jul/21),USD,6.8700,,6.8700,0.0000,0.0000,Medium,%
2023-07-26 09:00:00+00:00,US,MBA Mortgage Applications (Jul/21),USD,1.1000,,-1.8000,-2.9000,-263.6360,Medium,%
2023-07-26 09:00:00+00:00,US,MBA Mortgage Market Index (Jul/21),USD,210.7000,,206.9000,-3.8000,-1.8040,Low,
2023-07-26 09:00:00+00:00,US,MBA Mortgage Refinance Index (Jul/21),USD,446.4000,,444.5000,-1.9000,-0.4260,Low,
2023-07-26 09:00:00+00:00,US,MBA Purchase Index (Jul/21),USD,163.2000,,159.2000,-4.0000,-2.4510,Low,
2023-07-26 09:45:00+00:00,US,Building Permits (Jun),USD,1.4960,1.4400,1.4410,-0.0550,-3.6760,Low,M
2023-07-26 12:00:00+00:00,US,New Home Sales (Jun),USD,0.7150,0.7250,0.6970,-0.0180,-2.5170,Low,M
2023-07-26 12:30:00+00:00,US,EIA Crude Oil Imports Change (Jul/21),USD,-0.3760,,-1.5840,-1.2080,-321.2770,Low,M
2023-07-26 12:30:00+00:00,US,EIA Crude Oil Stocks Change (Jul/21),USD,-0.7080,-2.3480,-0.6000,0.1080,15.2540,Low,M
2023-07-26 12:30:00+00:00,US,EIA Cushing Crude Oil Stocks Change (Jul/21),USD,-2.8910,,-2.6090,0.2820,9.7540,Low,M
2023-07-26 12:30:00+00:00,US,EIA Distillate Fuel Production Change (Jul/21),USD,-0.0540,,-0.2510,-0.1970,-364.8150,Low,M
2023-07-26 12:30:00+00:00,US,EIA Distillate Stocks Change (Jul/21),USD,0.0140,-0.3010,-0.2450,-0.2590,-1850.0000,Low,M
2023-07-26 12:30:00+00:00,US,EIA Gasoline Production Change (Jul/21),USD,-0.5840,,-0.0350,0.5490,94.0070,Low,M
2023-07-26 12:30:00+00:00,US,EIA Gasoline Stocks Change (Jul/21),USD,-1.0660,-1.6780,-0.7860,0.2800,26.2660,Low,M
2023-07-26 12:30:00+00:00,US,EIA Heating Oil Stocks Change (Jul/21),USD,0.2230,,-1.0020,-1.2250,-549.3270,Low,M
2023-07-26 12:30:00+00:00,US,EIA Refinery Crude Runs Change (Jul/21),USD,-0.0740,,-0.1070,-0.0330,-44.5950,Low,M
2023-07-26 13:30:00+00:00,US,17-Week Bill Auction,USD,5.2700,,5.3000,0.0300,0.5690,Low,%
2023-07-26 13:30:00+00:00,US,2-Year FRN Auction,USD,0.1340,,0.1250,-0.0090,-6.7160,Low,%
2023-07-26 16:00:00+00:00,US,Fed Interest Rate Decision,USD,5.2500,5.5000,5.5000,0.2500,4.7620,High,%
2023-07-26 16:30:00+00:00,US,Fed Press Conference,USD,,,,0.0000,0.0000,High,
2023-07-27 10:30:00+00:00,US,Continuing Jobless Claims (Jul/15),USD,1749.0000,1750.0000,1690.0000,-59.0000,-3.3730,Medium,K
2023-07-27 10:30:00+00:00,US,Core PCE Prices QoQ (Q2),USD,4.9000,4.0000,3.8000,-1.1000,-22.4490,Medium,%
2023-07-27 10:30:00+00:00,US,Durable Goods Orders ex Defense MoM (Jun),USD,3.2000,0.1000,6.2000,3.0000,93.7500,Low,%
2023-07-27 10:30:00+00:00,US,Durable Goods Orders Ex Transp MoM (Jun),USD,0.7000,0.0000,0.6000,-0.1000,-14.2860,Medium,%
2023-07-27 10:30:00+00:00,US,Durable Goods Orders MoM (Jun),USD,2.0000,1.0000,4.7000,2.7000,135.0000,High,%
2023-07-27 10:30:00+00:00,US,GDP Growth Rate QoQ (Q2),USD,2.0000,1.8000,2.4000,0.4000,20.0000,High,%
2023-07-27 10:30:00+00:00,US,GDP Price Index QoQ (Q2),USD,4.1000,3.0000,2.2000,-1.9000,-46.3410,Medium,%
2023-07-27 10:30:00+00:00,US,GDP Sales QoQ (Q2),USD,4.2000,1.4000,2.3000,-1.9000,-45.2380,Low,%
2023-07-27 10:30:00+00:00,US,Goods Trade Balance Adv (Jun),USD,-91.8600,-92.0000,-87.8400,4.0200,4.3760,Medium,B
2023-07-27 10:30:00+00:00,US,Initial Jobless Claims (Jul/22),USD,228.0000,235.0000,221.0000,-7.0000,-3.0700,Medium,K
2023-07-27 10:30:00+00:00,US,Jobless Claims 4-Week Average (Jul/22),USD,237.5000,242.1000,233.7500,-3.7500,-1.5790,Low,K
2023-07-27 10:30:00+00:00,US,Non Defense Goods Orders Ex Air (Jun),USD,0.5000,-0.1000,0.2000,-0.3000,-60.0000,Low,%
2023-07-27 10:30:00+00:00,US,PCE Prices QoQ (Q2),USD,4.1000,3.8000,2.6000,-1.5000,-36.5850,Medium,%
2023-07-27 10:30:00+00:00,US,Real Consumer Spending QoQ (Q2),USD,4.2000,4.1000,1.6000,-2.6000,-61.9050,Low,%
2023-07-27 10:30:00+00:00,US,Retail Inventories Ex Autos MoM (Jun),USD,0.0000,0.2000,0.4000,0.4000,0.0000,Medium,%
2023-07-27 10:30:00+00:00,US,Wholesale Inventories MoM (Jun),USD,-0.3000,0.1000,-0.3000,0.0000,0.0000,Low,%
2023-07-27 12:00:00+00:00,US,Pending Home Sales MoM (Jun),USD,-2.5000,-0.5000,0.3000,2.8000,112.0000,Low,%
2023-07-27 12:00:00+00:00,US,Pending Home Sales YoY (Jun),USD,-22.1000,-19.0000,-15.6000,6.5000,29.4120,Medium,%
2023-07-27 12:30:00+00:00,US,EIA Natural Gas Stocks Change (Jul/21),USD,,,,,0.0000,Low,
2023-07-27 13:00:00+00:00,US,Kansas Fed Composite Index (Jul),USD,-12.0000,-5.0000,-11.0000,1.0000,8.3330,Low,
2023-07-27 13:00:00+00:00,US,Kansas Fed Manufacturing Index (Jul),USD,-10.0000,-3.0000,-20.0000,-10.0000,-100.0000,Low,
2023-07-27 13:30:00+00:00,US,4-Week Bill Auction,USD,5.2550,,5.2750,0.0200,0.3810,Low,%
2023-07-27 13:30:00+00:00,US,8-Week Bill Auction,USD,5.2550,,5.2850,0.0300,0.5710,Low,%
2023-07-27 14:00:00+00:00,US,15-Year Mortgage Rate (Jul/26),USD,6.0600,,6.1100,0.0500,0.8250,Low,%
2023-07-27 14:00:00+00:00,US,30-Year Mortgage Rate (Jul/26),USD,6.7800,,6.8100,0.0300,0.4420,Low,%
2023-07-27 15:00:00+00:00,US,7-Year Note Auction,USD,3.8390,,4.0870,0.2480,6.4600,Low,%
2023-07-28 10:30:00+00:00,US,Core PCE Price Index MoM (Jun),USD,0.3000,0.2000,0.2000,-0.1000,-33.3330,Medium,%
2023-07-28 10:30:00+00:00,US,Core PCE Price Index YoY (Jun),USD,4.6000,4.2000,4.1000,-0.5000,-10.8700,High,%
2023-07-28 10:30:00+00:00,US,Employment Cost - Benefits QoQ (Q2),USD,1.2000,1.1000,0.9000,-0.3000,-25.0000,Medium,%
2023-07-28 10:30:00+00:00,US,Employment Cost Index QoQ (Q2),USD,1.2000,1.1000,1.0000,-0.2000,-16.6670,Low,%
2023-07-28 10:30:00+00:00,US,Employment Cost - Wages QoQ (Q2),USD,1.2000,1.1000,1.0000,-0.2000,-16.6670,Medium,%
2023-07-28 10:30:00+00:00,US,PCE Price Index MoM (Jun),USD,0.1000,0.2000,0.2000,0.1000,100.0000,Medium,%
2023-07-28 10:30:00+00:00,US,PCE Price Index YoY (Jun),USD,3.8000,3.0000,3.0000,-0.8000,-21.0530,High,%
2023-07-28 10:30:00+00:00,US,Personal Income MoM (Jun),USD,0.5000,0.5000,0.3000,-0.2000,-40.0000,Medium,%
2023-07-28 10:30:00+00:00,US,Personal Spending MoM (Jun),USD,0.2000,0.4000,0.5000,0.3000,150.0000,Medium,%
2023-07-28 12:00:00+00:00,US,Michigan 5 Year Inflation Expectations (Jul),USD,3.0000,3.1000,3.0000,0.0000,0.0000,Low,%
2023-07-28 12:00:00+00:00,US,Michigan Consumer Expectations (Jul),USD,61.5000,69.4000,68.3000,6.8000,11.0570,Low,
2023-07-28 12:00:00+00:00,US,Michigan Consumer Sentiment (Jul),USD,64.4000,72.6000,71.6000,7.2000,11.1800,High,
2023-07-28 12:00:00+00:00,US,Michigan Current Conditions (Jul),USD,69.0000,77.5000,76.6000,7.6000,11.0140,Low,
2023-07-28 12:00:00+00:00,US,Michigan Inflation Expectations (Jul),USD,3.3000,3.4000,3.4000,0.1000,3.0300,Low,%
2023-07-28 15:00:00+00:00,US,Baker Hughes Oil Rig Count (Jul/28),USD,530.0000,,529.0000,-1.0000,-0.1890,Low,
2023-07-31 11:45:00+00:00,US,Chicago PMI (Jul),USD,41.5000,43.3000,42.8000,1.3000,3.1330,Low,
2023-07-31 12:30:00+00:00,US,Dallas Fed Manufacturing Index (Jul),USD,-23.2000,-18.0000,-20.0000,3.2000,13.7930,Low,
2023-07-31 13:30:00+00:00,US,3-Month Bill Auction,USD,5.2700,,5.2800,0.0100,0.1900,Low,%
2023-07-31 13:30:00+00:00,US,6-Month Bill Auction,USD,5.2700,,5.2700,0.0000,0.0000,Low,%
2023-07-31 16:00:00+00:00,US,Loan Officer Survey,USD,,,,0.0000,0.0000,Low,
2023-08-01 07:30:00+00:00,US,LMI Logistics Managers Index (Jul),USD,45.6000,,45.4000,-0.2000,-0.4390,Low,
2023-08-01 10:55:00+00:00,US,Redbook YoY (Jul/29),USD,-0.4000,,0.1000,0.5000,125.0000,Low,%
2023-08-01 11:45:00+00:00,US,S&P Global Manufacturing PMI (Jul),USD,46.3000,49.0000,49.0000,2.7000,5.8320,Medium,
2023-08-01 12:00:00+00:00,US,Construction Spending MoM (Jun),USD,1.1000,0.6000,0.5000,-0.6000,-54.5450,Medium,%
2023-08-01 12:00:00+00:00,US,ISM Manufacturing Employment (Jul),USD,48.1000,48.0000,44.4000,-3.7000,-7.6920,Low,
2023-08-01 12:00:00+00:00,US,ISM Manufacturing New Orders (Jul),USD,45.6000,44.0000,47.3000,1.7000,3.7280,Low,
2023-08-01 12:00:00+00:00,US,ISM Manufacturing PMI (Jul),USD,46.0000,46.8000,46.4000,0.4000,0.8700,High,
2023-08-01 12:00:00+00:00,US,ISM Manufacturing Prices (Jul),USD,41.8000,42.8000,42.6000,0.8000,1.9140,Low,
2023-08-01 12:00:00+00:00,US,JOLTs Job Openings (Jun),USD,9.6160,9.6100,9.5820,-0.0340,-0.3540,Low,M
2023-08-01 12:00:00+00:00,US,JOLTs Job Quits (Jun),USD,4.0670,4.0000,3.7720,-0.2950,-7.2540,Low,M
2023-08-01 12:30:00+00:00,US,Dallas Fed Services Index (Jul),USD,-8.2000,-12.5000,-4.2000,4.0000,48.7800,Low,
2023-08-01 12:30:00+00:00,US,Dallas Fed Services Revenues Index (Jul),USD,3.6000,5.6000,12.9000,9.3000,258.3330,Low,
2023-08-01 18:30:00+00:00,US,API Crude Oil Stock Change (Jul/28),USD,1.3190,-0.9000,-15.4000,-16.7190,-1267.5510,Low,M
2023-08-02 09:00:00+00:00,US,MBA 30-Year Mortgage Rate (Jul/28),USD,6.8700,,6.9300,0.0600,0.8730,Medium,%
2023-08-02 09:00:00+00:00,US,MBA Mortgage Applications (Jul/28),USD,-1.8000,,-3.0000,-1.2000,-66.6670,Medium,%
2023-08-02 09:00:00+00:00,US,MBA Mortgage Market Index (Jul/28),USD,206.9000,,200.7000,-6.2000,-2.9970,Low,
2023-08-02 09:00:00+00:00,US,MBA Mortgage Refinance Index (Jul/28),USD,444.5000,,433.6000,-10.9000,-2.4520,Low,
2023-08-02 09:00:00+00:00,US,MBA Purchase Index (Jul/28),USD,159.2000,,154.1000,-5.1000,-3.2040,Low,
2023-08-02 10:15:00+00:00,US,ADP Employment Change (Jul),USD,455.0000,189.0000,324.0000,-131.0000,-28.7910,Medium,K
2023-08-02 10:30:00+00:00,US,Treasury Refunding Announcement,USD,,,,0.0000,0.0000,Low,
2023-08-02 11:10:00+00:00,US,Total Vehicle Sales (Jul),USD,15.6600,,15.7400,0.0800,0.5110,Low,M
2023-08-02 12:30:00+00:00,US,EIA Crude Oil Imports Change (Jul/28),USD,-1.5840,,-0.3910,1.1930,75.3160,Low,M
2023-08-02 12:30:00+00:00,US,EIA Crude Oil Stocks Change (Jul/28),USD,-0.6000,-1.3670,-17.0490,-16.4490,-2741.5000,Low,M
2023-08-02 12:30:00+00:00,US,EIA Cushing Crude Oil Stocks Change (Jul/28),USD,-2.6090,,-1.2590,1.3500,51.7440,Low,M
2023-08-02 12:30:00+00:00,US,EIA Distillate Fuel Production Change (Jul/28),USD,-0.2510,,0.0800,0.3310,131.8730,Low,M
2023-08-02 12:30:00+00:00,US,EIA Distillate Stocks Change (Jul/28),USD,-0.2450,0.1120,-0.7960,-0.5510,-224.8980,Low,M
2023-08-02 12:30:00+00:00,US,EIA Gasoline Production Change (Jul/28),USD,-0.0350,,0.3410,0.3760,1074.2860,Low,M
2023-08-02 12:30:00+00:00,US,EIA Gasoline Stocks Change (Jul/28),USD,-0.7860,-1.3000,1.4800,2.2660,288.2950,Low,M
2023-08-02 12:30:00+00:00,US,EIA Heating Oil Stocks Change (Jul/28),USD,-1.0020,,0.2300,1.2320,122.9540,Low,M
2023-08-02 12:30:00+00:00,US,EIA Refinery Crude Runs Change (Jul/28),USD,-0.1070,,0.0390,0.1460,136.4490,Low,M
2023-08-02 13:30:00+00:00,US,17-Week Bill Auction,USD,5.3000,,5.3000,0.0000,0.0000,Low,%
2023-08-03 09:30:00+00:00,US,Challenger Job Cuts (Jul),USD,40.7090,45.0000,23.6970,-17.0120,-41.7890,Low,K
2023-08-03 10:30:00+00:00,US,Continuing Jobless Claims (Jul/22),USD,1679.0000,1700.0000,1700.0000,21.0000,1.2510,Medium,K
2023-08-03 10:30:00+00:00,US,Initial Jobless Claims (Jul/29),USD,221.0000,227.0000,227.0000,6.0000,2.7150,Medium,K
2023-08-03 10:30:00+00:00,US,Jobless Claims 4-Week Average (Jul/29),USD,233.7500,235.6300,228.2500,-5.5000,-2.3530,Low,K
2023-08-03 10:30:00+00:00,US,Nonfarm Productivity QoQ (Q2),USD,-1.2000,2.0000,3.7000,4.9000,408.3330,Low,%
2023-08-03 10:30:00+00:00,US,Unit Labour Costs QoQ (Q2),USD,3.3000,2.6000,1.6000,-1.7000,-51.5150,Low,%
2023-08-03 11:45:00+00:00,US,S&P Global Composite PMI (Jul),USD,53.2000,52.0000,52.0000,-1.2000,-2.2560,Medium,
2023-08-03 11:45:00+00:00,US,S&P Global Services PMI (Jul),USD,54.4000,52.4000,52.3000,-2.1000,-3.8600,Medium,
2023-08-03 12:00:00+00:00,US,Factory Orders ex Transportation (Jun),USD,-0.4000,0.4000,0.2000,0.6000,150.0000,Low,%
2023-08-03 12:00:00+00:00,US,Factory Orders MoM (Jun),USD,0.4000,2.2000,2.3000,1.9000,475.0000,Medium,%
2023-08-03 12:00:00+00:00,US,ISM Services Business Activity (Jul),USD,59.2000,57.2000,57.1000,-2.1000,-3.5470,Low,
2023-08-03 12:00:00+00:00,US,ISM Services Employment (Jul),USD,53.1000,51.1000,50.7000,-2.4000,-4.5200,Medium,
2023-08-03 12:00:00+00:00,US,ISM Services New Orders (Jul),USD,55.5000,55.6000,55.0000,-0.5000,-0.9010,Low,
2023-08-03 12:00:00+00:00,US,ISM Services PMI (Jul),USD,53.9000,53.0000,52.7000,-1.2000,-2.2260,High,
2023-08-03 12:00:00+00:00,US,ISM Services Prices (Jul),USD,54.1000,52.1000,56.8000,2.7000,4.9910,Low,
2023-08-03 12:30:00+00:00,US,EIA Natural Gas Stocks Change (Jul/28),USD,,,,,0.0000,Low,B
2023-08-03 13:30:00+00:00,US,4-Week Bill Auction,USD,5.2750,,5.2750,0.0000,0.0000,Low,%
2023-08-03 13:30:00+00:00,US,8-Week Bill Auction,USD,5.2850,,5.2850,0.0000,0.0000,Low,%
2023-08-03 14:00:00+00:00,US,15-Year Mortgage Rate (Aug/02),USD,6.1100,,6.2500,0.1400,2.2910,Low,%
2023-08-03 14:00:00+00:00,US,30-Year Mortgage Rate (Aug/02),USD,6.8100,,6.9000,0.0900,1.3220,Low,%
